Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem | CUDA Mem  | FLOPs        | Parameters | Calls
   │  │  │  │  ├── 1                | 1.064ms       | 4.189ms   | 7.488us        | 19.968us  | 0 b     | 920.00 Kb | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.119ms       | 2.208ms   | 6.144us        | 8.192us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.047ms       | 5.137ms   | 14.304us       | 47.680us  | 0 b     | 920.00 Kb | 2.35MFLOPs   | 24.00K     | 1    
   │  │  │  │  ├── 1                | 1.078ms       | 4.238ms   | 7.488us        | 19.968us  | 0 b     | 920.00 Kb | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.031ms       | 2.038ms   | 6.141us        | 8.188us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── avgpool          | 1.073ms       | 3.161ms   | 10.659us       | 21.318us  | 0 b     | 8.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.199ms       | 5.699ms   | 22.496us       | 72.320us  | 0 b     | 4.00 Kb   | 460.80KFLOPs | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.155ms       | 5.558ms   | 25.344us       | 81.440us  | 0 b     | 16.00 Kb  | 460.80KFLOPs | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.037ms       | 3.052ms   | 5.568us        | 11.136us  | 0 b     | 2.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.040ms       | 2.039ms   | 5.760us        | 7.680us   | 0 b     | 4.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.157ms       | 5.647ms   | 28.032us       | 93.440us  | 0 b     | 124.00 Kb | 15.05MFLOPs  | 153.60K    | 1    
   │  │  │  │  └── 1                | 1.230ms       | 4.837ms   | 5.568us        | 14.848us  | 0 b     | 155.00 Kb | 0 FLOPs      | 320.00     | 1    
   │  ├── 15                        |               |           |                |           |         |           |              |            |      
   │  │  └── block                  |               |           |                |           |         |           |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.064ms       | 5.123ms   | 38.685us       | 128.950us | 0 b     | 736.00 Kb | 15.05MFLOPs  | 153.60K    | 1    
   │  │  │  │  ├── 1                | 1.059ms       | 4.172ms   | 7.392us        | 19.712us  | 0 b     | 920.00 Kb | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.027ms       | 2.029ms   | 6.336us        | 8.448us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── 0                | 1.097ms       | 5.389ms   | 14.304us       | 47.680us  | 0 b     | 920.00 Kb | 2.35MFLOPs   | 24.00K     | 1    
   │  │  │  │  ├── 1                | 1.071ms       | 4.223ms   | 7.776us        | 20.736us  | 0 b     | 920.00 Kb | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 1.056ms       | 2.085ms   | 6.144us        | 8.192us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 2                   |               |           |                |           |         |           |              |            |      
   │  │  │  │  ├── avgpool          | 1.148ms       | 3.381ms   | 10.656us       | 21.312us  | 0 b     | 8.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 1.111ms       | 5.309ms   | 23.904us       | 76.480us  | 0 b     | 4.00 Kb   | 460.80KFLOPs | 230.64K    | 1    
   │  │  │  │  ├── fc2              | 1.085ms       | 5.216ms   | 24.829us       | 79.990us  | 0 b     | 16.00 Kb  | 460.80KFLOPs | 231.36K    | 1    
   │  │  │  │  ├── activation       | 1.039ms       | 3.059ms   | 5.664us        | 11.328us  | 0 b     | 2.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 1.058ms       | 2.086ms   | 5.952us        | 7.936us   | 0 b     | 4.00 Kb   | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |         |           |              |            |      
   │  │  │     ├── 0                | 1.098ms       | 5.378ms   | 27.936us       | 93.120us  | 0 b     | 124.00 Kb | 15.05MFLOPs  | 153.60K    | 1    
   │  │        └── 1                | 1.185ms       | 4.663ms   | 6.816us        | 18.176us  | 0 b     | 155.00 Kb | 0 FLOPs      | 320.00     | 1    
   │  └── 16                        |               |           |                |           |         |           |              |            |      
   │  │  ├── 0                      | 1.107ms       | 5.351ms   | 43.674us       | 145.580us | 0 b     | 736.00 Kb | 15.05MFLOPs  | 153.60K    | 1    
   │  │  ├── 1                      | 1.062ms       | 4.181ms   | 7.389us        | 19.704us  | 0 b     | 920.00 Kb | 0 FLOPs      | 1.92K      | 1    
   │     └── 2                      | 1.026ms       | 2.024ms   | 6.336us        | 8.448us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
   ├── avgpool                      | 1.073ms       | 3.171ms   | 10.656us       | 21.312us  | 0 b     | 8.00 Kb   | 0 FLOPs      | 0          | 1    
   └── classifier                   |               |           |                |           |         |           |              |            |      
      ├── 0                         | 1.119ms       | 3.134ms   | 85.629us       | 171.258us | 0 b     | 1.01 Mb   | 2.46MFLOPs   | 1.23M      | 1    
      ├── 1                         | 1.052ms       | 2.078ms   | 5.184us        | 6.912us   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      ├── 2                         | 829.700us     | 829.700us | 0.000ns        | 0.000ns   | 0 b     | 0 b       | 0 FLOPs      | 0          | 1    
      └── 3                         | 1.153ms       | 3.212ms   | 80.064us       | 160.128us | 0 b     | 1.01 Mb   | 2.56MFLOPs   | 1.28M      | 1    

