Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  │  ├── fc2              | 411.100us     | 1.621ms   | 0.000ns        | 0.000ns   | 105.00 Kb | 0 b      | 1.81MFLOPs   | 113.57K    | 1    
   │  │  │  │  ├── activation       | 18.300us      | 28.600us  | 0.000ns        | 0.000ns   | 10.50 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 14.400us      | 14.400us  | 0.000ns        | 0.000ns   | 21.00 Kb  | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 868.400us     | 3.449ms   | 0.000ns        | 0.000ns   | 1.20 Mb   | 0 b      | 84.30MFLOPs  | 107.52K    | 1    
   │  │  │  │  └── 1                | 272.700us     | 803.133us | 0.000ns        | 0.000ns   | 1.20 Mb   | 0 b      | 0 FLOPs      | 320.00     | 1    
   │  ├── 14                        |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 1.128ms       | 4.485ms   | 0.000ns        | 0.000ns   | 7.18 Mb   | 0 b      | 120.42MFLOPs | 153.60K    | 1    
   │  │  │  │  ├── 1                | 342.600us     | 1.015ms   | 0.000ns        | 0.000ns   | 7.19 Mb   | 0 b      | 0 FLOPs      | 1.92K      | 1    
   │  │  │  │  └── 2                | 247.900us     | 247.900us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
